Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP002333,Male,Yes,2,Not Graduate,Yes,2126.0,4936.0,205.0,371.0,1.0,Urban
LP001650,Female,No,0,Graduate,Yes,0.0,0.0,176.0,383.0,1.0,Semiurban
LP001750,Female,No,1,Not Graduate,No,9883.0,0.0,236.0,380.0,1.0,Rural
LP002236,Male,No,3+,Graduate,Yes,5609.0,3663.0,67.0,355.0,2.0,Urban
LP002297,Female,No,1,Graduate,Yes,15604.0,6465.0,211.0,369.0,1.0,Semiurban
LP001135,Male,Yes,2,Graduate,No,7224.0,8329.0,289.0,517.0,1.0,Urban
LP001465,Female,No,2,Not Graduate,No,12518.0,0.0,341.0,331.0,1.0,Semiurban
LP001164,Male,No,0,Not Graduate,No,1029.0,461.0,252.0,330.0,1.0,Urban
LP001361,Female,No,0,Not Graduate,No,959.0,0.0,156.0,273.0,1.0,Rural
LP001601,Male,Yes,2,Not Graduate,Yes,17828.0,3903.0,68.0,288.0,0.0,Rural
LP001321,Female,No,2,Not Graduate,No,1712.0,1767.0,79.0,357.0,1.0,Urban
LP001499,Male,Yes,1,Not Graduate,No,0.0,3988.0,129.0,366.0,1.0,Semiurban
LP002337,Female,Yes,1,Graduate,No,0.0,528.0,287.0,335.0,1.0,Rural
LP001814,Female,Yes,0,Not Graduate,No,16090.0,3504.0,101.0,385.0,2.0,Semiurban
LP002240,Female,Yes,1,Graduate,No,3615.0,1115.0,156.0,316.0,2.0,Urban
LP002403,Female,Yes,0,Graduate,No,7477.0,1989.0,215.0,504.0,0.0,Semiurban
LP001682,Female,Yes,0,Not Graduate,Yes,6042.0,35.0,0.0,352.0,1.0,Urban
LP001637,Female,Yes,3+,Graduate,Yes,1060.0,5300.0,60.0,386.0,1.0,Semiurban
LP001431,Female,No,0,Graduate,Yes,3492.0,0.0,294.0,353.0,1.0,Urban
LP002288,Female,No,1,Graduate,No,9996.0,1293.0,223.0,303.0,1.0,Urban
LP001842,Female,Yes,2,Not Graduate,No,0.0,6444.0,224.0,309.0,1.0,Urban
LP001945,Male,No,2,Not Graduate,Yes,9019.0,5071.0,70.0,268.0,1.0,Urban
LP001908,Male,No,1,Graduate,Yes,13347.0,0.0,255.0,230.0,2.0,Semiurban
LP002245,Female,Yes,2,Not Graduate,Yes,6845.0,0.0,79.0,404.0,1.0,Rural
LP002471,Male,No,0,Graduate,Yes,12774.0,3000.0,150.0,303.0,0.0,Urban
LP002978,Female,Yes,2,Not Graduate,No,0.0,3369.0,196.0,338.0,1.0,Urban
LP001669,Female,No,1,Graduate,Yes,0.0,4837.0,207.0,442.0,2.0,Rural
LP002605,Male,Yes,2,Graduate,No,6562.0,0.0,181.0,418.0,1.0,Rural
LP002637,Female,Yes,0,Not Graduate,No,1840.0,5179.0,127.0,352.0,2.0,Urban
LP001757,Female,No,0,Not Graduate,No,10184.0,0.0,0.0,328.0,1.0,Urban
LP001507,Male,No,1,Not Graduate,Yes,3412.0,5231.0,149.0,332.0,1.0,Semiurban
LP002974,Male,Yes,1,Not Graduate,Yes,6018.0,0.0,0.0,486.0,0.0,Rural
LP001674,Female,Yes,1,Not Graduate,Yes,5641.0,0.0,186.0,353.0,1.0,Semiurban
LP001432,Male,Yes,3+,Graduate,No,5823.0,6281.0,67.0,537.0,1.0,Urban
LP001641,Male,No,3+,Graduate,No,2089.0,6431.0,130.0,258.0,1.0,Urban
LP002067,Female,No,0,Graduate,Yes,0.0,1875.0,103.0,345.0,1.0,Urban
LP002489,Male,No,3+,Not Graduate,No,3931.0,707.0,186.0,418.0,1.0,Urban
LP002137,Male,No,3+,Not Graduate,Yes,13438.0,1558.0,81.0,413.0,1.0,Rural
LP001862,Female,Yes,2,Graduate,No,1712.0,2729.0,162.0,383.0,-0.0,Semiurban
LP001232,Male,Yes,3+,Graduate,No,1681.0,2974.0,157.0,302.0,1.0,Rural
LP001822,Male,Yes,2,Graduate,No,6078.0,801.0,148.0,257.0,0.0,Urban
LP002860,Female,Yes,1,Graduate,No,0.0,0.0,173.0,331.0,1.0,Semiurban
LP002774,Female,No,2,Not Graduate,No,10895.0,124.0,49.0,410.0,1.0,Urban
LP002297,Female,Yes,2,Graduate,No,0.0,0.0,52.0,453.0,1.0,Rural
LP002129,Male,Yes,1,Not Graduate,No,3532.0,3684.0,253.0,349.0,1.0,Urban
LP002890,Female,No,1,Graduate,Yes,19639.0,2605.0,23.0,336.0,0.0,Rural
LP002637,Female,No,0,Not Graduate,No,0.0,1299.0,310.0,356.0,1.0,Rural
LP001516,Male,Yes,0,Not Graduate,No,13565.0,920.0,132.0,357.0,1.0,Urban
LP001518,Female,No,0,Not Graduate,Yes,5870.0,6947.0,77.0,419.0,1.0,Urban
LP002376,Female,Yes,0,Not Graduate,Yes,6674.0,4719.0,209.0,318.0,1.0,Rural
LP001500,Female,No,2,Graduate,Yes,570.0,2160.0,99.0,335.0,0.0,Semiurban
LP002123,Female,No,2,Graduate,Yes,9729.0,139.0,169.0,372.0,1.0,Rural
LP002555,Male,Yes,0,Graduate,No,3096.0,5109.0,239.0,301.0,1.0,Semiurban
LP002760,Female,No,3+,Not Graduate,No,0.0,1902.0,198.0,282.0,0.0,Rural
LP002786,Female,Yes,0,Graduate,Yes,13470.0,0.0,176.0,434.0,1.0,Urban
LP001153,Male,No,3+,Graduate,No,2982.0,0.0,193.0,341.0,0.0,Rural
LP002778,Female,No,1,Graduate,Yes,0.0,3401.0,146.0,400.0,0.0,Semiurban
LP002112,Male,No,2,Not Graduate,No,3649.0,4191.0,205.0,387.0,0.0,Semiurban
LP002402,Male,No,2,Not Graduate,No,9782.0,3330.0,59.0,253.0,1.0,Semiurban
LP001163,Male,No,3+,Not Graduate,No,8872.0,3390.0,255.0,300.0,0.0,Semiurban
LP001921,Female,Yes,0,Graduate,No,1530.0,775.0,130.0,346.0,1.0,Semiurban
LP002857,Male,No,2,Graduate,No,0.0,122.0,156.0,327.0,0.0,Rural
LP002519,Male,Yes,3+,Graduate,Yes,0.0,2006.0,118.0,358.0,1.0,Urban
LP002825,Male,No,1,Not Graduate,No,5050.0,1379.0,189.0,354.0,1.0,Urban
LP001528,Female,Yes,1,Graduate,No,6040.0,0.0,224.0,393.0,1.0,Rural
LP002335,Female,No,2,Not Graduate,No,9217.0,1514.0,66.0,339.0,1.0,Urban
LP001954,Female,Yes,0,Not Graduate,No,4331.0,3478.0,137.0,347.0,2.0,Rural
LP002979,Female,Yes,3+,Not Graduate,No,4162.0,541.0,156.0,249.0,0.0,Semiurban
LP001870,Female,No,2,Not Graduate,Yes,3594.0,5917.0,176.0,303.0,1.0,Rural
LP001822,Female,No,1,Graduate,No,6049.0,0.0,120.0,306.0,0.0,Urban
LP001507,Female,No,0,Graduate,Yes,4419.0,0.0,109.0,313.0,1.0,Urban
LP002129,Male,Yes,3+,Not Graduate,No,10528.0,45.0,211.0,318.0,1.0,Urban
LP001067,Male,Yes,2,Graduate,No,6950.0,3838.0,182.0,381.0,1.0,Rural
LP002847,Male,No,3+,Not Graduate,Yes,5795.0,2179.0,159.0,458.0,1.0,Rural
LP002442,Male,No,0,Graduate,No,4942.0,0.0,239.0,254.0,1.0,Rural
LP001003,Female,Yes,0,Graduate,No,0.0,0.0,39.0,329.0,1.0,Urban
LP002566,Male,Yes,1,Not Graduate,Yes,5176.0,0.0,204.0,286.0,1.0,Rural
LP001977,Male,No,0,Not Graduate,No,1498.0,0.0,171.0,255.0,2.0,Rural
LP001843,Male,Yes,2,Not Graduate,Yes,7153.0,3977.0,30.0,308.0,1.0,Urban
LP001210,Male,No,3+,Not Graduate,Yes,3990.0,0.0,233.0,274.0,0.0,Semiurban
LP002448,Female,No,0,Graduate,Yes,14658.0,3452.0,188.0,357.0,1.0,Semiurban
LP001109,Female,No,0,Not Graduate,No,0.0,3080.0,199.0,332.0,0.0,Urban
LP001552,Female,Yes,2,Graduate,No,0.0,4842.0,119.0,323.0,1.0,Urban
LP001018,Male,Yes,3+,Not Graduate,Yes,6704.0,0.0,202.0,362.0,1.0,Semiurban
LP001770,Female,Yes,3+,Graduate,No,1516.0,2702.0,86.0,249.0,1.0,Rural
LP001334,Male,Yes,1,Not Graduate,Yes,6097.0,1933.0,38.0,276.0,1.0,Urban
LP001231,Female,No,1,Graduate,No,0.0,1940.0,142.0,365.0,0.0,Semiurban
LP002107,Female,Yes,3+,Graduate,Yes,16052.0,1550.0,195.0,276.0,1.0,Rural
LP001698,Female,No,2,Graduate,No,2979.0,3891.0,221.0,209.0,1.0,Urban
LP001469,Female,No,2,Not Graduate,Yes,1148.0,3594.0,154.0,447.0,1.0,Semiurban
LP002300,Female,No,1,Not Graduate,No,15946.0,1595.0,148.0,364.0,1.0,Rural
LP001529,Male,Yes,0,Not Graduate,Yes,9966.0,353.0,221.0,408.0,1.0,Rural
LP001179,Female,No,2,Not Graduate,No,13093.0,40.0,117.0,295.0,2.0,Semiurban
LP001422,Male,No,0,Graduate,Yes,4199.0,1698.0,99.0,252.0,0.0,Rural
LP001323,Male,Yes,2,Graduate,No,5447.0,2205.0,268.0,361.0,1.0,Semiurban
LP002712,Male,No,3+,Graduate,No,1781.0,1353.0,121.0,270.0,1.0,Semiurban
LP001094,Male,Yes,1,Not Graduate,Yes,1116.0,0.0,213.0,409.0,1.0,Rural
LP002916,Male,Yes,0,Graduate,No,7448.0,774.0,248.0,358.0,1.0,Semiurban
LP001078,Female,Yes,0,Graduate,No,3081.0,169.0,159.0,355.0,1.0,Semiurban
LP002920,Female,No,3+,Not Graduate,No,17828.0,1643.0,163.0,356.0,1.0,Urban
LP002347,Female,Yes,2,Not Graduate,No,9978.0,8497.0,282.0,475.0,0.0,Semiurban
LP002357,Female,Yes,0,Graduate,Yes,15905.0,2771.0,41.0,385.0,1.0,Rural
LP001356,Male,Yes,2,Not Graduate,No,0.0,5034.0,40.0,329.0,1.0,Semiurban
LP002325,Female,Yes,3+,Not Graduate,No,15974.0,0.0,206.0,351.0,1.0,Rural
LP001843,Female,No,1,Not Graduate,Yes,0.0,1661.0,111.0,286.0,0.0,Urban
LP001754,Male,Yes,0,Not Graduate,No,0.0,4942.0,209.0,308.0,1.0,Rural
LP001387,Male,No,2,Graduate,Yes,0.0,0.0,138.0,424.0,0.0,Semiurban
LP002634,Female,Yes,0,Graduate,No,6564.0,967.0,207.0,345.0,1.0,Rural
LP002519,Female,No,2,Graduate,Yes,5076.0,3289.0,74.0,392.0,0.0,Urban
LP001334,Male,Yes,2,Graduate,No,9707.0,1405.0,190.0,284.0,1.0,Urban
LP001531,Female,No,2,Graduate,Yes,4676.0,58.0,104.0,397.0,1.0,Urban
LP002358,Female,Yes,3+,Not Graduate,Yes,12157.0,211.0,198.0,329.0,1.0,Rural
LP002639,Female,No,1,Graduate,Yes,0.0,2459.0,326.0,357.0,1.0,Rural
LP002561,Female,No,0,Graduate,No,12288.0,0.0,80.0,346.0,1.0,Rural
LP002433,Male,No,1,Not Graduate,Yes,5005.0,1941.0,115.0,354.0,1.0,Urban
LP002112,Male,Yes,2,Not Graduate,No,18597.0,3575.0,133.0,335.0,1.0,Rural
LP001483,Male,No,2,Not Graduate,Yes,10145.0,617.0,167.0,426.0,1.0,Urban
LP002148,Female,No,1,Graduate,Yes,3450.0,0.0,0.0,244.0,2.0,Urban
LP001565,Female,No,1,Not Graduate,Yes,4986.0,210.0,145.0,377.0,1.0,Semiurban
LP001561,Female,No,0,Not Graduate,No,0.0,1265.0,126.0,299.0,1.0,Semiurban
LP002869,Female,Yes,2,Not Graduate,No,7226.0,0.0,126.0,280.0,1.0,Urban
LP001352,Female,No,1,Graduate,Yes,3447.0,1685.0,165.0,481.0,1.0,Urban
LP001560,Male,No,3+,Not Graduate,Yes,9304.0,2070.0,170.0,280.0,1.0,Urban
LP002888,Female,No,2,Not Graduate,Yes,0.0,4871.0,169.0,224.0,0.0,Semiurban
LP002047,Female,Yes,2,Graduate,Yes,3302.0,1154.0,59.0,404.0,1.0,Urban
LP002281,Male,No,0,Not Graduate,Yes,0.0,1906.0,123.0,310.0,1.0,Semiurban
LP001903,Female,No,3+,Graduate,Yes,0.0,104.0,120.0,425.0,1.0,Semiurban
LP002107,Male,No,0,Graduate,Yes,8631.0,305.0,183.0,196.0,1.0,Rural
LP002651,Male,No,3+,Not Graduate,Yes,11584.0,3516.0,68.0,463.0,1.0,Rural
LP002618,Male,Yes,0,Graduate,No,0.0,964.0,157.0,404.0,1.0,Rural
LP002561,Male,No,3+,Not Graduate,Yes,15783.0,3849.0,267.0,329.0,1.0,Semiurban
LP002262,Male,No,3+,Not Graduate,No,13176.0,1475.0,0.0,229.0,0.0,Urban
LP001487,Female,Yes,3+,Not Graduate,Yes,0.0,0.0,129.0,256.0,1.0,Rural
LP001664,Male,Yes,1,Not Graduate,No,9889.0,0.0,0.0,297.0,1.0,Semiurban
LP002288,Male,Yes,2,Graduate,No,2559.0,8177.0,143.0,389.0,1.0,Urban
LP001153,Female,No,3+,Not Graduate,Yes,4621.0,1329.0,207.0,286.0,0.0,Rural
LP001097,Female,Yes,1,Not Graduate,No,8609.0,0.0,103.0,209.0,1.0,Semiurban
LP001380,Male,No,1,Not Graduate,No,7913.0,0.0,214.0,357.0,1.0,Rural
LP002473,Female,Yes,0,Graduate,Yes,1917.0,0.0,248.0,407.0,1.0,Rural
LP002860,Female,No,2,Graduate,Yes,1892.0,0.0,174.0,485.0,2.0,Semiurban
LP002450,Male,Yes,2,Not Graduate,Yes,2228.0,0.0,103.0,275.0,0.0,Rural
LP002505,Male,No,0,Graduate,No,11688.0,5578.0,184.0,282.0,1.0,Semiurban
LP002209,Female,Yes,2,Graduate,Yes,0.0,3409.0,273.0,147.0,1.0,Semiurban
LP001046,Male,No,0,Not Graduate,No,4258.0,1059.0,39.0,241.0,1.0,Rural
LP001739,Male,No,1,Not Graduate,Yes,14136.0,5.0,228.0,273.0,1.0,Urban
LP001313,Female,No,1,Not Graduate,Yes,9187.0,1162.0,43.0,284.0,1.0,Urban
LP001112,Male,No,3+,Not Graduate,No,11165.0,6443.0,25.0,307.0,-0.0,Urban
LP001761,Male,No,0,Not Graduate,No,4337.0,0.0,47.0,381.0,1.0,Semiurban
LP002180,Male,No,1,Graduate,No,0.0,0.0,139.0,376.0,1.0,Rural
LP002820,Male,No,1,Not Graduate,Yes,5497.0,3416.0,240.0,309.0,1.0,Urban
LP002401,Male,No,0,Not Graduate,Yes,1256.0,4343.0,0.0,343.0,1.0,Rural
LP001906,Female,Yes,1,Not Graduate,Yes,17884.0,5549.0,219.0,254.0,1.0,Urban
LP001915,Female,No,2,Not Graduate,No,4279.0,644.0,131.0,305.0,1.0,Urban
LP001068,Male,No,1,Not Graduate,No,8810.0,672.0,57.0,258.0,0.0,Rural
LP001751,Female,Yes,0,Graduate,No,14875.0,7073.0,188.0,294.0,1.0,Rural
LP001903,Male,No,2,Not Graduate,No,0.0,3221.0,106.0,463.0,2.0,Rural
LP002042,Male,Yes,2,Graduate,Yes,0.0,1371.0,317.0,352.0,1.0,Rural
LP002974,Male,No,1,Not Graduate,No,7970.0,2970.0,181.0,304.0,1.0,Urban
LP001917,Male,Yes,3+,Not Graduate,No,9043.0,417.0,147.0,373.0,1.0,Rural
LP002440,Male,Yes,2,Not Graduate,Yes,2821.0,2421.0,193.0,316.0,0.0,Semiurban
LP002878,Female,No,0,Graduate,Yes,0.0,2377.0,247.0,452.0,1.0,Urban
LP002534,Female,Yes,3+,Not Graduate,No,6944.0,3870.0,254.0,365.0,1.0,Semiurban
LP002448,Male,No,3+,Not Graduate,No,5045.0,0.0,214.0,267.0,2.0,Urban
LP002183,Female,No,2,Not Graduate,No,7015.0,2568.0,249.0,428.0,1.0,Urban
LP002107,Male,No,1,Not Graduate,No,0.0,0.0,236.0,383.0,1.0,Semiurban
LP001231,Female,No,3+,Not Graduate,No,7030.0,6701.0,213.0,373.0,1.0,Urban
LP002659,Male,Yes,1,Not Graduate,No,9847.0,462.0,112.0,396.0,1.0,Semiurban
LP002768,Female,No,2,Not Graduate,Yes,0.0,0.0,240.0,390.0,0.0,Urban
LP001656,Male,Yes,0,Graduate,Yes,13497.0,9153.0,109.0,376.0,1.0,Rural
LP001146,Male,Yes,3+,Not Graduate,Yes,6629.0,185.0,163.0,332.0,0.0,Urban
LP002640,Female,No,0,Not Graduate,Yes,10026.0,1860.0,113.0,401.0,1.0,Semiurban
LP001034,Female,No,1,Not Graduate,No,0.0,0.0,195.0,331.0,1.0,Rural
LP001585,Male,No,1,Graduate,No,9067.0,1458.0,242.0,429.0,1.0,Rural
LP001734,Female,No,0,Graduate,No,0.0,6150.0,111.0,375.0,1.0,Rural
LP001543,Male,Yes,2,Not Graduate,No,0.0,3518.0,33.0,354.0,1.0,Rural
LP002529,Female,No,2,Graduate,Yes,6680.0,0.0,221.0,383.0,1.0,Urban
LP001137,Female,Yes,3+,Not Graduate,No,3608.0,0.0,223.0,352.0,1.0,Semiurban
LP002201,Male,No,3+,Not Graduate,No,5336.0,4098.0,264.0,425.0,1.0,Rural
LP002682,Female,No,2,Graduate,No,16156.0,3333.0,212.0,404.0,1.0,Semiurban
LP001334,Female,No,2,Not Graduate,No,5247.0,281.0,214.0,347.0,1.0,Semiurban
LP002550,Male,No,0,Graduate,Yes,9222.0,2681.0,87.0,130.0,0.0,Rural
LP001703,Female,Yes,1,Graduate,No,4800.0,0.0,200.0,398.0,1.0,Semiurban
LP001109,Male,Yes,1,Graduate,Yes,4631.0,0.0,309.0,369.0,1.0,Semiurban
LP001908,Male,No,3+,Not Graduate,No,0.0,0.0,100.0,500.0,1.0,Semiurban
LP002137,Male,Yes,2,Not Graduate,No,7276.0,4118.0,48.0,258.0,1.0,Semiurban
LP002587,Male,Yes,0,Not Graduate,No,19620.0,1316.0,153.0,328.0,1.0,Urban
LP001972,Male,No,3+,Not Graduate,Yes,5680.0,1613.0,215.0,242.0,1.0,Urban
LP001633,Female,No,0,Not Graduate,No,3659.0,0.0,159.0,295.0,1.0,Urban
LP002961,Male,Yes,2,Not Graduate,No,11673.0,1467.0,281.0,444.0,1.0,Semiurban
LP001334,Male,Yes,2,Not Graduate,No,11005.0,3100.0,76.0,234.0,0.0,Urban
LP001452,Female,Yes,2,Graduate,Yes,7680.0,0.0,25.0,252.0,2.0,Rural
LP001401,Female,Yes,1,Not Graduate,Yes,3424.0,1722.0,253.0,380.0,1.0,Semiurban
LP001653,Female,No,2,Not Graduate,No,11697.0,1421.0,34.0,355.0,1.0,Urban
LP001841,Male,No,3+,Not Graduate,Yes,5869.0,337.0,167.0,321.0,1.0,Urban
LP002989,Male,Yes,1,Graduate,No,10384.0,5157.0,251.0,175.0,1.0,Semiurban
LP002759,Male,No,0,Graduate,No,514.0,4505.0,159.0,425.0,1.0,Semiurban
LP001560,Female,Yes,3+,Graduate,Yes,1838.0,10622.0,88.0,327.0,1.0,Semiurban
LP001846,Male,Yes,3+,Not Graduate,No,5732.0,0.0,241.0,276.0,0.0,Rural
LP002054,Female,No,0,Graduate,No,0.0,2767.0,156.0,363.0,1.0,Urban
LP001449,Male,Yes,1,Graduate,Yes,3073.0,5680.0,125.0,424.0,1.0,Rural
LP001036,Female,Yes,3+,Not Graduate,Yes,0.0,0.0,270.0,325.0,1.0,Urban
LP002016,Male,No,3+,Not Graduate,Yes,0.0,6200.0,113.0,300.0,2.0,Semiurban
LP001627,Male,No,3+,Not Graduate,Yes,19053.0,2594.0,96.0,345.0,1.0,Urban
LP002833,Male,Yes,1,Graduate,No,1712.0,0.0,73.0,367.0,1.0,Semiurban
LP002841,Female,Yes,1,Not Graduate,No,2212.0,0.0,237.0,373.0,1.0,Urban
LP002054,Female,No,1,Not Graduate,No,5637.0,24.0,176.0,326.0,1.0,Rural
LP002402,Male,Yes,3+,Not Graduate,No,0.0,1362.0,105.0,422.0,1.0,Urban
LP001368,Male,Yes,2,Not Graduate,No,2323.0,4969.0,31.0,285.0,1.0,Semiurban
LP002009,Male,No,0,Not Graduate,No,15627.0,1358.0,252.0,331.0,1.0,Rural
LP001082,Female,No,2,Not Graduate,No,7219.0,4863.0,106.0,331.0,0.0,Rural
LP001926,Male,No,1,Graduate,No,10796.0,1895.0,2.0,242.0,1.0,Urban
LP002806,Male,No,3+,Not Graduate,Yes,14142.0,1636.0,149.0,366.0,1.0,Urban
LP002329,Male,No,3+,Graduate,No,6379.0,808.0,222.0,348.0,1.0,Rural
LP001268,Male,No,2,Graduate,No,3920.0,4272.0,198.0,330.0,1.0,Urban
LP002885,Female,Yes,2,Not Graduate,No,0.0,1954.0,149.0,375.0,1.0,Semiurban
LP001149,Female,Yes,0,Graduate,No,2999.0,0.0,108.0,330.0,1.0,Semiurban
LP001535,Male,No,3+,Graduate,No,4254.0,2505.0,99.0,434.0,1.0,Urban
LP002556,Male,No,2,Graduate,Yes,582.0,359.0,241.0,373.0,1.0,Rural
LP002237,Female,Yes,0,Not Graduate,Yes,13980.0,208.0,0.0,367.0,1.0,Urban
LP001961,Female,Yes,1,Graduate,Yes,11457.0,4817.0,69.0,298.0,1.0,Rural
LP001356,Male,Yes,2,Graduate,No,10793.0,1169.0,135.0,219.0,1.0,Rural
LP002760,Female,No,1,Graduate,No,4518.0,7405.0,0.0,394.0,1.0,Semiurban
LP002263,Female,No,0,Graduate,No,0.0,3601.0,126.0,219.0,1.0,Urban
LP002090,Male,Yes,1,Not Graduate,No,12743.0,0.0,48.0,325.0,1.0,Rural
LP001813,Female,No,3+,Not Graduate,Yes,7090.0,0.0,179.0,400.0,1.0,Rural
LP001606,Female,No,3+,Graduate,Yes,9583.0,0.0,98.0,286.0,1.0,Rural
LP001114,Male,No,1,Not Graduate,No,8706.0,3249.0,112.0,312.0,1.0,Rural
LP002529,Male,Yes,3+,Not Graduate,No,6949.0,0.0,93.0,251.0,1.0,Semiurban
LP001358,Female,Yes,0,Graduate,Yes,16568.0,0.0,195.0,282.0,1.0,Semiurban
LP001794,Male,No,3+,Not Graduate,Yes,1436.0,0.0,137.0,290.0,1.0,Semiurban
LP002738,Female,No,1,Not Graduate,Yes,3420.0,0.0,216.0,312.0,1.0,Semiurban
LP002389,Male,No,1,Graduate,Yes,14526.0,2518.0,236.0,351.0,1.0,Semiurban
LP002117,Female,No,1,Graduate,Yes,5647.0,1377.0,120.0,357.0,0.0,Urban
LP002721,Male,No,2,Not Graduate,Yes,4463.0,4165.0,89.0,436.0,1.0,Urban
LP002314,Female,Yes,1,Not Graduate,Yes,3739.0,0.0,110.0,311.0,1.0,Semiurban
LP002697,Female,No,0,Not Graduate,No,9048.0,720.0,349.0,378.0,1.0,Rural
LP002176,Female,No,3+,Not Graduate,No,3874.0,6353.0,95.0,301.0,1.0,Rural
LP002622,Male,No,3+,Graduate,Yes,3235.0,674.0,129.0,451.0,0.0,Urban
LP002592,Male,Yes,2,Graduate,No,8955.0,2212.0,159.0,350.0,0.0,Urban
LP002167,Female,Yes,2,Graduate,Yes,5711.0,0.0,185.0,329.0,1.0,Urban
LP001106,Female,No,0,Graduate,No,0.0,989.0,151.0,291.0,1.0,Semiurban
LP001366,Male,Yes,1,Graduate,Yes,5362.0,2894.0,280.0,401.0,1.0,Rural
LP001041,Male,Yes,2,Not Graduate,No,13122.0,3388.0,161.0,351.0,1.0,Rural
LP002051,Male,Yes,3+,Not Graduate,Yes,9538.0,1923.0,131.0,356.0,1.0,Urban
LP001906,Male,Yes,2,Graduate,No,13825.0,895.0,217.0,273.0,1.0,Urban
LP002640,Male,Yes,2,Graduate,No,1015.0,1956.0,74.0,291.0,1.0,Urban
LP002287,Male,Yes,1,Graduate,Yes,11275.0,0.0,184.0,228.0,1.0,Urban
LP001219,Female,No,2,Not Graduate,Yes,1486.0,1016.0,114.0,309.0,1.0,Semiurban
LP002952,Male,Yes,0,Not Graduate,Yes,0.0,2505.0,242.0,311.0,1.0,Rural
LP002450,Female,Yes,3+,Not Graduate,No,606.0,4285.0,248.0,255.0,1.0,Semiurban
LP002515,Male,No,1,Graduate,No,5928.0,0.0,129.0,337.0,1.0,Rural
LP001504,Male,No,3+,Graduate,No,11034.0,1120.0,75.0,320.0,0.0,Semiurban
LP001318,Female,No,0,Graduate,No,6948.0,0.0,0.0,295.0,0.0,Rural
LP002142,Female,No,0,Graduate,Yes,4307.0,394.0,160.0,286.0,1.0,Semiurban
LP002208,Male,Yes,2,Graduate,Yes,0.0,4322.0,0.0,353.0,1.0,Rural
LP002046,Female,Yes,2,Not Graduate,No,9197.0,143.0,136.0,292.0,0.0,Semiurban
LP001589,Female,Yes,2,Graduate,Yes,10668.0,1341.0,99.0,449.0,1.0,Rural
LP002876,Female,Yes,3+,Not Graduate,Yes,6879.0,0.0,186.0,330.0,1.0,Urban
LP002329,Female,No,0,Not Graduate,Yes,0.0,76.0,141.0,402.0,1.0,Rural
LP001155,Male,Yes,1,Not Graduate,Yes,9785.0,0.0,99.0,268.0,1.0,Rural
LP001284,Female,Yes,2,Not Graduate,No,12169.0,2360.0,208.0,332.0,1.0,Semiurban
LP001446,Male,No,3+,Not Graduate,Yes,13910.0,2603.0,58.0,280.0,1.0,Urban
LP002863,Male,Yes,2,Graduate,Yes,2687.0,2518.0,186.0,370.0,1.0,Semiurban
LP001647,Male,Yes,0,Graduate,Yes,7665.0,2692.0,302.0,338.0,1.0,Rural
LP001439,Male,Yes,1,Graduate,No,2136.0,2523.0,217.0,471.0,1.0,Rural
LP001520,Female,Yes,0,Not Graduate,Yes,0.0,0.0,111.0,318.0,1.0,Rural
LP002008,Female,No,3+,Not Graduate,No,14196.0,0.0,64.0,228.0,1.0,Rural
LP002841,Male,No,2,Not Graduate,No,8395.0,0.0,215.0,338.0,1.0,Semiurban
LP002116,Male,No,0,Not Graduate,Yes,12542.0,342.0,48.0,355.0,2.0,Urban
LP001978,Male,No,3+,Not Graduate,Yes,0.0,0.0,143.0,301.0,1.0,Rural
LP001413,Male,No,2,Not Graduate,No,6822.0,1497.0,199.0,293.0,0.0,Semiurban
LP001358,Female,Yes,1,Graduate,No,8075.0,8289.0,64.0,264.0,1.0,Semiurban
LP002253,Male,Yes,0,Not Graduate,No,440.0,3729.0,60.0,374.0,0.0,Semiurban
LP001950,Female,No,2,Not Graduate,No,13653.0,5760.0,40.0,381.0,2.0,Semiurban
LP001179,Male,No,2,Graduate,Yes,3782.0,3835.0,266.0,500.0,1.0,Semiurban
LP002422,Male,No,2,Not Graduate,No,7763.0,1330.0,274.0,331.0,1.0,Rural
LP002984,Male,Yes,2,Graduate,Yes,2046.0,1576.0,273.0,352.0,1.0,Rural
LP001871,Male,No,0,Graduate,Yes,0.0,3953.0,283.0,326.0,2.0,Urban
LP001164,Female,Yes,2,Graduate,No,10380.0,2277.0,94.0,518.0,1.0,Urban
LP002847,Female,Yes,3+,Not Graduate,Yes,7339.0,819.0,2.0,382.0,1.0,Urban
LP001054,Female,Yes,0,Graduate,No,6531.0,5480.0,274.0,342.0,0.0,Urban
LP001008,Male,Yes,2,Graduate,No,3596.0,2811.0,214.0,479.0,1.0,Semiurban
LP001350,Male,No,0,Not Graduate,No,7184.0,0.0,208.0,338.0,1.0,Semiurban
LP001665,Female,Yes,3+,Graduate,Yes,12391.0,1112.0,62.0,573.0,0.0,Semiurban
LP001881,Female,Yes,3+,Not Graduate,Yes,1285.0,1739.0,150.0,451.0,1.0,Semiurban
LP002425,Male,No,0,Not Graduate,No,8371.0,503.0,155.0,341.0,1.0,Semiurban
LP002471,Male,Yes,2,Graduate,Yes,6333.0,555.0,138.0,376.0,1.0,Semiurban
LP002138,Female,Yes,2,Not Graduate,Yes,4130.0,467.0,77.0,350.0,1.0,Semiurban
