Customer_ID,Age,Gender,Region,Marital_Status,Annual_Income,Smoker,Vehicle_Type,Policy_Type,Policy_Tenure_Years,Annual_Premium,Risk_Score,Has_Claim,Claim_Amount,Base_Premium
337,71,Female,West,Married,89866,No,Sports,Basic,24,1085,43,No,0,655
338,73,Female,West,Single,104702,No,Sports,Basic,0,1105,44,No,0,665
339,50,Female,South,Single,79452,No,Truck,Basic,0,900,35,Yes,4418,550
340,41,Female,West,Married,53311,No,Sports,Basic,11,815,31,No,0,505
341,69,Female,West,Married,102790,No,Sedan,Standard,12,1365,32,No,0,1045
342,28,Male,West,Divorced,25409,No,Sports,Standard,25,1100,26,No,0,840
343,66,Male,Northeast,Divorced,84743,No,Sports,Basic,6,1140,51,Yes,7586,630
344,25,Female,Midwest,Single,41782,No,Truck,Standard,2,975,15,No,0,825
345,53,Female,Northeast,Married,76312,No,Truck,Standard,3,1225,26,No,0,965
346,55,Male,Northeast,Single,71175,No,Truck,Basic,0,845,27,No,0,575
347,57,Female,Midwest,Single,86156,Yes,SUV,Basic,17,1655,47,No,0,1185
348,37,Male,Midwest,Divorced,41600,No,SUV,Standard,4,1075,19,No,0,885
349,52,Female,South,Single,62827,No,Truck,Premium,28,1610,25,No,0,1360
350,65,Male,Midwest,Single,100069,Yes,Sports,Standard,28,2235,61,No,0,1625
351,42,Female,South,Divorced,58094,No,Truck,Premium,19,1520,21,No,0,1310
352,52,Female,South,Single,75911,Yes,Sedan,Standard,10,2110,55,Yes,6254,1560
353,42,Male,Northeast,Single,71488,No,Sports,Premium,2,1620,31,No,0,1310
354,46,Male,West,Single,74086,Yes,Sports,Basic,17,1660,53,No,0,1130
355,35,Female,Northeast,Married,38605,No,Truck,Premium,29,1465,19,No,0,1275
356,63,Female,Northeast,Married,72395,No,Sports,Standard,16,1415,40,No,0,1015
357,35,Male,Midwest,Married,60308,No,Sports,Standard,13,1165,29,No,0,875
358,19,Female,Midwest,Divorced,30716,No,Sedan,Basic,29,515,12,No,0,395
359,71,Male,South,Married,110870,No,Sedan,Standard,29,1385,33,No,0,1055
360,52,Male,South,Single,92704,No,Truck,Standard,0,1210,25,No,0,960
361,33,Female,South,Divorced,66475,No,Sports,Standard,16,1145,28,No,0,865
362,58,Male,Midwest,Married,110500,No,SUV,Standard,6,1270,28,No,0,990
363,53,Male,South,Married,130509,Yes,Sedan,Premium,15,2425,46,No,0,1965
364,50,Female,South,Single,87623,Yes,SUV,Basic,0,1600,45,No,0,1150
365,21,Male,Midwest,Single,31295,No,SUV,Standard,14,935,13,No,0,805
366,50,Male,West,Married,64147,No,SUV,Premium,1,1600,25,No,0,1350
367,31,Male,Northeast,Married,50248,Yes,Sedan,Premium,1,2225,37,No,0,1855
368,38,Male,Midwest,Single,72786,Yes,Sedan,Basic,23,1490,40,No,0,1090
369,65,Female,South,Single,99896,No,Sports,Premium,4,1835,41,No,0,1425
370,37,Male,Northeast,Single,45562,No,Truck,Basic,3,675,19,No,0,485
371,73,Female,Midwest,Single,114650,No,Sports,Premium,2,1905,44,No,0,1465
372,25,Male,Northeast,Single,43361,No,Sedan,Basic,7,575,15,No,0,425
373,24,Female,Northeast,Married,34549,Yes,Sports,Standard,13,1960,54,Yes,4062,1420
374,20,Male,West,Married,39005,No,Truck,Basic,25,530,13,No,0,400
375,34,Female,South,Married,40837,No,Sports,Standard,5,1150,28,No,0,870
376,50,Male,Midwest,Married,65636,No,Sedan,Standard,22,1200,25,No,0,950
377,65,Male,South,Single,106574,No,SUV,Premium,10,1835,41,Yes,9253,1425
378,29,Male,West,Single,50346,No,Sports,Standard,4,1105,26,No,0,845
379,68,Male,West,Married,106227,No,Sedan,Premium,4,1760,32,No,0,1440
380,39,Female,Midwest,Single,43402,No,SUV,Standard,13,1095,20,No,0,895
381,72,Female,Midwest,Divorced,120064,No,Sedan,Standard,25,1390,33,No,0,1060
382,39,Male,West,Single,78641,No,Sports,Standard,23,1195,30,No,0,895
383,63,Female,Midwest,Married,109792,No,SUV,Basic,16,915,30,No,0,615
384,47,Male,Northeast,Single,91487,No,Sports,Standard,27,1265,33,No,0,935
385,55,Male,Northeast,Married,68611,No,Truck,Premium,18,1645,27,No,0,1375
386,55,Female,West,Married,114695,No,SUV,Premium,10,1645,27,No,0,1375
387,62,Female,South,Married,100888,No,SUV,Standard,6,1400,39,Yes,2275,1010
388,68,Female,Midwest,Married,92404,Yes,Sedan,Standard,12,2160,52,No,0,1640
389,71,Male,Midwest,Married,96649,Yes,Sports,Standard,18,2285,63,No,0,1655
390,25,Male,Northeast,Divorced,45660,Yes,Truck,Premium,24,2175,35,No,0,1825
391,44,Female,Midwest,Single,88535,No,Sedan,Basic,17,740,22,No,0,520
392,44,Male,South,Married,63032,Yes,SUV,Basic,15,1640,52,Yes,3853,1120
393,51,Female,Midwest,Single,99280,No,SUV,Premium,11,1605,25,No,0,1355
394,38,Female,Midwest,Single,67346,No,SUV,Standard,27,1190,30,Yes,4080,890
395,47,Female,Northeast,Married,70982,No,SUV,Standard,14,1165,23,No,0,935
396,50,Female,Midwest,Married,73042,Yes,Sedan,Premium,0,2400,45,No,0,1950
397,45,Female,West,Married,89033,No,Sports,Premium,10,1655,33,No,0,1325
398,64,Female,West,Single,101999,Yes,Sports,Premium,6,2620,60,No,0,2020
399,50,Male,South,Married,106423,Yes,Sedan,Standard,15,2000,45,No,0,1550
400,22,Male,South,Single,24635,No,Sedan,Basic,8,540,13,No,0,410
401,65,Female,South,Divorced,83113,No,Truck,Standard,19,1335,31,No,0,1025
402,36,Female,South,Single,60373,Yes,Sports,Premium,8,2370,49,No,0,1880
403,21,Female,Northeast,Single,29400,No,Sports,Standard,11,1035,23,No,0,805
404,52,Male,Midwest,Single,68601,No,SUV,Standard,18,1210,25,No,0,960
405,66,Female,Northeast,Divorced,96232,No,Sports,Premium,13,1840,41,No,0,1430
406,34,Female,South,Married,53745,No,Truck,Basic,11,650,18,No,0,470
407,61,Female,Midwest,Married,109784,No,SUV,Premium,23,1695,29,No,0,1405
408,45,Male,West,Married,73843,No,Sedan,Basic,8,755,23,No,0,525
409,47,Female,Northeast,Divorced,67715,No,SUV,Basic,20,765,23,No,0,535
410,46,Male,Midwest,Single,37811,No,SUV,Standard,11,1160,23,No,0,930
411,63,Male,West,Single,113995,Yes,Sports,Basic,12,1815,60,No,0,1215
412,70,Female,West,Married,91178,No,Truck,Standard,4,1380,33,No,0,1050
413,23,Male,South,Married,30897,No,Sedan,Premium,4,1355,14,No,0,1215
414,52,Male,West,Single,88534,No,SUV,Standard,8,1210,25,No,0,960
415,58,Male,West,Married,83658,No,Sports,Premium,24,1770,38,No,0,1390
416,54,Female,South,Married,88516,No,Sedan,Premium,18,1630,26,No,0,1370
417,41,Male,Midwest,Married,78344,Yes,Truck,Basic,19,1515,41,No,0,1105
418,46,Female,Midwest,Divorced,73315,No,SUV,Standard,5,1160,23,No,0,930
419,66,Female,South,Married,68732,No,SUV,Premium,7,1840,41,Yes,2579,1430
420,63,Female,Northeast,Married,105321,Yes,Sports,Basic,17,1815,60,No,0,1215
421,70,Male,South,Single,92261,Yes,SUV,Standard,29,2180,53,No,0,1650
422,48,Female,Midwest,Married,72477,No,Sports,Standard,12,1280,34,No,0,940
423,52,Male,Northeast,Single,72513,Yes,Sports,Premium,15,2610,65,Yes,3336,1960
424,50,Male,South,Divorced,76784,No,Sports,Basic,19,900,35,No,0,550
425,69,Male,Midwest,Single,103278,No,SUV,Basic,4,965,32,No,0,645
426,38,Male,Midwest,Single,49095,Yes,Sports,Basic,21,1590,50,No,0,1090
427,49,Female,Midwest,Single,62698,No,Sedan,Basic,10,785,24,No,0,545
428,40,Female,West,Divorced,80957,Yes,Truck,Basic,16,1510,41,No,0,1100
429,50,Male,West,Divorced,107566,No,Truck,Standard,21,1200,25,No,0,950
430,20,Female,Northeast,Divorced,23462,No,SUV,Standard,29,930,13,No,0,800
431,35,Female,Northeast,Married,64813,No,Truck,Standard,9,1065,19,No,0,875
432,42,Female,Northeast,Single,65990,No,Truck,Standard,29,1120,21,No,0,910
433,59,Male,West,Single,100158,No,Sedan,Premium,6,1675,28,No,0,1395
434,48,Female,Northeast,Single,91274,No,Sedan,Standard,24,1180,24,No,0,940
435,71,Male,Midwest,Married,105036,No,Sports,Standard,10,1485,43,No,0,1055
436,20,Female,Midwest,Married,30373,No,Sedan,Standard,7,930,13,No,0,800
437,57,Male,Northeast,Married,110550,No,Sedan,Premium,18,1655,27,No,0,1385
438,63,Male,Northeast,Single,91708,No,SUV,Basic,4,915,30,No,0,615
439,41,Male,West,Married,56642,No,Sedan,Premium,15,1515,21,No,0,1305
440,67,Female,Midwest,Divorced,79169,No,Sports,Premium,0,1845,41,No,0,1435
441,49,Male,South,Married,61869,No,SUV,Standard,24,1185,24,No,0,945
442,64,Female,South,Divorced,94542,No,Truck,Standard,25,1420,40,Yes,5023,1020
443,39,Male,West,Married,58580,No,Truck,Premium,27,1495,20,No,0,1295
444,40,Female,West,Single,54855,No,Sports,Standard,22,1210,31,No,0,900
445,19,Male,West,Divorced,21357,No,Sports,Standard,18,1115,32,Yes,3193,795
446,44,Female,Midwest,Single,44493,No,Sedan,Standard,28,1140,22,No,0,920
447,59,Male,Northeast,Single,64742,Yes,SUV,Standard,21,2075,48,No,0,1595
448,19,Male,Northeast,Single,20000,No,SUV,Standard,9,915,12,No,0,795
449,43,Male,West,Married,86893,No,SUV,Basic,13,735,22,No,0,515
450,34,Female,Midwest,Married,34585,No,Sports,Basic,16,750,28,No,0,470
451,57,Male,South,Single,80010,No,Truck,Standard,12,1255,27,No,0,985
452,50,Male,West,Divorced,81702,Yes,Sedan,Basic,15,1600,45,No,0,1150
453,26,Male,Midwest,Divorced,54537,No,Truck,Standard,26,980,15,No,0,830
454,60,Male,West,Single,87893,Yes,SUV,Standard,18,2090,49,No,0,1600
455,71,Female,Midwest,Married,105473,Yes,Truck,Basic,11,1785,53,No,0,1255
456,65,Male,Midwest,Divorced,124582,No,Sedan,Basic,15,935,31,No,0,625
457,56,Male,West,Single,100629,Yes,Sedan,Basic,16,1650,47,No,0,1180
458,46,Female,Northeast,Single,72005,No,Sedan,Standard,14,1160,23,No,0,930
459,59,Female,West,Single,80657,No,SUV,Basic,6,875,28,No,0,595
460,72,Female,Northeast,Married,135390,Yes,Truck,Standard,18,2290,63,Yes,1399,1660
461,43,Male,Northeast,Married,65304,Yes,Sports,Standard,20,2035,52,No,0,1515
462,52,Female,South,Married,69054,No,SUV,Basic,28,810,25,No,0,560
463,67,Female,Midwest,Married,79466,Yes,Sedan,Basic,4,1745,51,No,0,1235
464,42,Female,West,Single,63250,No,Sports,Premium,24,1620,31,No,0,1310
465,41,Male,Midwest,Single,88037,No,SUV,Basic,14,715,21,No,0,505
466,30,Male,South,Single,50206,Yes,Sedan,Premium,14,2220,37,No,0,1850
467,24,Male,Northeast,Single,38993,No,Truck,Basic,0,560,14,No,0,420
468,74,Female,West,Single,113967,No,Sports,Standard,14,1510,44,No,0,1070
469,53,Male,Midwest,Single,79959,No,Sedan,Basic,2,825,26,No,0,565
470,62,Female,South,Married,94533,No,Sports,Standard,19,1400,39,No,0,1010
471,37,Female,Northeast,Single,65899,No,Truck,Standard,19,1075,19,No,0,885
472,18,Female,Northeast,Married,20000,No,Sports,Standard,14,1010,22,No,0,790
473,25,Male,Midwest,Single,48218,No,Truck,Premium,23,1375,15,No,0,1225
474,63,Female,Northeast,Married,99730,No,Sedan,Standard,7,1315,30,No,0,1015
475,33,Female,South,Married,53026,No,Sports,Premium,19,1545,28,No,0,1265
476,31,Male,Northeast,Single,55241,Yes,Truck,Basic,9,1425,37,No,0,1055
477,29,Female,West,Single,53573,No,Truck,Standard,13,1005,16,No,0,845
478,68,Female,West,Married,103115,No,Sedan,Premium,24,1760,32,No,0,1440
479,40,Female,Midwest,Married,46226,Yes,Sedan,Standard,24,1910,41,No,0,1500
480,32,Male,South,Single,22105,No,Sedan,Standard,2,1030,17,No,0,860
481,45,Female,Northeast,Married,65569,No,Sports,Standard,29,1255,33,No,0,925
482,51,Male,Northeast,Single,76187,No,SUV,Basic,28,805,25,No,0,555
483,19,Male,Northeast,Single,32073,No,Sedan,Basic,8,515,12,No,0,395
484,49,Female,West,Single,58281,No,Sports,Basic,23,885,34,No,0,545
485,40,Female,South,Married,72289,Yes,Sedan,Basic,19,1610,51,Yes,8902,1100
486,39,Female,Northeast,Married,81600,No,Sports,Basic,9,795,30,No,0,495
487,68,Female,Midwest,Married,92574,Yes,Truck,Basic,20,1760,52,No,0,1240
488,42,Male,South,Divorced,76652,No,Truck,Standard,28,1120,21,No,0,910
489,39,Male,South,Single,72895,No,Truck,Basic,1,695,20,No,0,495
490,39,Female,Northeast,Divorced,74422,No,SUV,Standard,22,1095,20,No,0,895
491,66,Male,West,Married,124324,No,Sports,Basic,17,1040,41,No,0,630
492,69,Female,South,Single,127737,No,SUV,Basic,0,965,32,No,0,645
493,59,Female,Midwest,Divorced,96441,Yes,Sedan,Premium,25,2475,48,No,0,1995
494,23,Female,South,Married,43143,Yes,Truck,Basic,10,1355,34,No,0,1015
495,32,Female,West,Married,46128,No,Truck,Premium,4,1430,17,No,0,1260
496,71,Male,Midwest,Single,128092,No,Truck,Premium,23,1785,33,No,0,1455
497,60,Male,West,Married,126536,No,SUV,Premium,28,1690,29,No,0,1400
498,54,Female,Northeast,Single,57905,No,Sedan,Premium,3,1630,26,No,0,1370
499,50,Female,South,Single,53658,No,SUV,Premium,0,1700,35,Yes,1522,1350
500,25,Male,Midwest,Divorced,35385,No,Truck,Basic,3,575,15,No,0,425
501,70,Male,West,Single,119303,No,SUV,Premium,24,1780,33,No,0,1450
502,61,Male,Northeast,Single,80626,No,Sedan,Standard,23,1395,39,Yes,12697,1005
503,61,Female,Midwest,Divorced,98763,No,Sedan,Standard,24,1295,29,No,0,1005
504,22,Male,South,Single,34372,No,Truck,Basic,22,540,13,No,0,410
505,56,Female,South,Single,88080,No,SUV,Basic,21,850,27,No,0,580
506,21,Female,West,Married,23302,No,Truck,Standard,21,935,13,No,0,805
507,23,Male,Midwest,Single,50335,No,Truck,Standard,0,955,14,No,0,815
508,62,Female,Northeast,Divorced,103232,No,Sedan,Standard,14,1300,29,No,0,1010
509,49,Male,Northeast,Single,84192,No,Truck,Basic,18,785,24,No,0,545
510,69,Female,Northeast,Married,123059,No,Truck,Basic,1,965,32,No,0,645
511,47,Female,West,Single,84381,No,Sedan,Basic,22,765,23,No,0,535
512,64,Female,Northeast,Single,90521,No,SUV,Basic,13,920,30,No,0,620
513,52,Female,Midwest,Single,95881,No,SUV,Standard,25,1210,25,No,0,960
514,72,Female,West,Single,109341,No,SUV,Standard,21,1390,33,No,0,1060
515,57,Female,South,Married,108904,No,Sedan,Standard,2,1255,27,No,0,985
516,69,Male,West,Married,93124,No,Truck,Basic,3,965,32,No,0,645
517,33,Male,West,Married,46864,No,SUV,Premium,0,1445,18,No,0,1265
518,30,Female,West,Single,49338,No,Sedan,Basic,10,620,17,No,0,450
519,67,Male,Midwest,Single,84888,No,Sports,Standard,19,1545,51,Yes,9813,1035
520,59,Female,South,Single,72812,No,SUV,Basic,17,875,28,No,0,595
521,47,Male,South,Single,61843,Yes,SUV,Standard,20,1965,43,No,0,1535
522,36,Male,West,Single,64667,No,SUV,Basic,15,670,19,No,0,480
523,34,Female,West,Single,61822,No,Truck,Standard,14,1050,18,No,0,870
524,73,Male,West,Single,115536,No,Sports,Standard,24,1505,44,No,0,1065
525,36,Female,Midwest,Married,44808,No,Sedan,Standard,24,1070,19,No,0,880
526,45,Male,Midwest,Married,61621,No,SUV,Basic,16,755,23,No,0,525
527,72,Female,Northeast,Single,110294,No,SUV,Standard,21,1490,43,Yes,1127,1060
528,43,Male,South,Single,55142,Yes,Sedan,Premium,1,2335,42,No,0,1915
529,54,Female,Northeast,Married,96862,Yes,Sedan,Basic,0,1630,46,No,0,1170
530,43,Male,Northeast,Divorced,68102,No,Sedan,Standard,24,1135,22,No,0,915
531,70,Female,West,Single,128174,Yes,Sedan,Basic,13,1880,63,Yes,935,1250
532,40,Male,Midwest,Married,59045,No,Sports,Standard,13,1210,31,No,0,900
533,26,Female,Northeast,Married,59080,No,Sedan,Standard,17,980,15,No,0,830
534,29,Male,Northeast,Married,47096,No,Truck,Standard,29,1005,16,No,0,845
535,70,Female,Northeast,Divorced,65823,Yes,Sedan,Standard,21,2180,53,No,0,1650
536,18,Male,West,Divorced,28897,No,SUV,Premium,21,1310,12,No,0,1190
537,18,Female,West,Single,23483,No,Truck,Premium,18,1310,12,No,0,1190
538,64,Female,Midwest,Married,133233,No,SUV,Premium,5,1820,40,Yes,15731,1420
539,51,Female,Northeast,Married,63856,Yes,Truck,Standard,3,2005,45,No,0,1555
540,49,Female,Northeast,Married,96979,Yes,Sedan,Standard,7,1985,44,No,0,1545
541,71,Male,Midwest,Married,79272,No,Truck,Basic,12,985,33,No,0,655
542,65,Male,Midwest,Divorced,87261,No,SUV,Standard,19,1335,31,No,0,1025
543,42,Male,Midwest,Married,49491,No,Sports,Standard,6,1220,31,No,0,910
544,57,Female,South,Divorced,90824,Yes,Truck,Premium,9,2455,47,No,0,1985
545,62,Female,Midwest,Married,119083,No,Truck,Standard,17,1300,29,No,0,1010
546,70,Female,West,Married,87212,No,Sedan,Standard,27,1380,33,No,0,1050
547,18,Female,South,Married,20000,No,SUV,Standard,21,910,12,No,0,790
548,33,Female,Midwest,Married,55420,No,Sports,Basic,25,745,28,No,0,465
549,56,Male,West,Married,79441,No,Truck,Basic,20,850,27,No,0,580
550,22,Male,Midwest,Married,27840,No,SUV,Standard,0,940,13,No,0,810
551,39,Male,Midwest,Married,55100,No,Truck,Basic,26,695,20,No,0,495
552,46,Female,South,Married,79382,No,Sports,Premium,4,1660,33,No,0,1330
553,72,Female,West,Single,131891,No,SUV,Basic,21,990,33,No,0,660
554,20,Female,Northeast,Single,25704,No,Sports,Standard,1,1030,23,No,0,800
555,29,Female,Midwest,Married,49110,No,SUV,Standard,10,1005,16,No,0,845
556,43,Female,South,Married,59386,No,SUV,Premium,15,1535,22,No,0,1315
557,33,Female,West,Single,47776,No,Sedan,Premium,6,1445,18,No,0,1265
558,68,Female,Midwest,Married,95981,Yes,Sedan,Standard,13,2160,52,No,0,1640
559,54,Male,Northeast,Divorced,69675,No,SUV,Standard,27,1230,26,No,0,970
560,39,Male,West,Married,76136,No,SUV,Basic,0,695,20,No,0,495
561,74,Female,West,Divorced,72700,No,Sedan,Premium,11,1910,44,Yes,4038,1470
562,46,Female,South,Married,74402,No,Truck,Premium,10,1560,23,No,0,1330
563,31,Female,Midwest,Single,58105,Yes,SUV,Standard,16,1825,37,No,0,1455
564,45,Male,Midwest,Married,45546,No,Sports,Basic,11,855,33,No,0,525
565,22,Male,West,Married,34575,No,SUV,Basic,26,540,13,No,0,410
566,64,Female,Midwest,Divorced,99419,No,Sedan,Standard,16,1320,30,No,0,1020
567,66,Male,West,Single,125275,No,Truck,Basic,17,1040,41,Yes,7929,630
568,47,Male,Northeast,Single,50244,No,SUV,Standard,15,1165,23,No,0,935
569,63,Male,South,Single,135254,No,SUV,Standard,0,1415,40,Yes,7963,1015
570,69,Female,Midwest,Single,102919,No,SUV,Basic,22,1065,42,Yes,6308,645
571,22,Male,Midwest,Single,42597,No,SUV,Premium,29,1340,13,No,0,1210
572,29,Male,South,Single,56323,No,Sports,Premium,26,1505,26,No,0,1245
573,33,Female,Northeast,Married,32170,No,Sports,Premium,4,1545,28,No,0,1265
574,43,Female,Northeast,Married,57530,No,Sports,Basic,22,835,32,No,0,515
575,43,Male,Northeast,Single,79734,Yes,Sedan,Standard,26,1935,42,No,0,1515
576,65,Female,Northeast,Married,92119,Yes,Truck,Basic,4,1735,51,No,0,1225
577,38,Male,Northeast,Single,67199,No,Sports,Standard,15,1290,40,Yes,12427,890
578,56,Male,West,Single,77464,No,Sports,Premium,23,1850,47,Yes,5399,1380
579,53,Female,Midwest,Married,82662,Yes,Sports,Standard,27,2125,56,No,0,1565
580,50,Female,Midwest,Single,56469,No,Truck,Standard,29,1200,25,No,0,950
581,47,Male,Midwest,Single,68506,Yes,SUV,Standard,25,1965,43,No,0,1535
582,54,Female,West,Single,65444,No,Truck,Basic,23,830,26,No,0,570
583,40,Female,South,Divorced,61002,No,Sports,Basic,24,810,31,No,0,500
584,27,Male,Northeast,Married,43020,No,Truck,Standard,18,985,15,No,0,835
585,71,Male,South,Single,150560,No,Sports,Standard,1,1485,43,No,0,1055
586,22,Male,Northeast,Married,33043,No,Truck,Premium,28,1340,13,No,0,1210
587,53,Male,Northeast,Single,61698,Yes,SUV,Premium,6,2425,46,No,0,1965
588,51,Male,South,Single,84315,No,Truck,Basic,15,805,25,No,0,555
589,69,Male,Midwest,Single,75442,No,Truck,Basic,22,1065,42,Yes,3323,645
590,48,Female,West,Married,65534,Yes,Sports,Standard,28,2080,54,No,0,1540
591,27,Female,South,Single,42348,No,SUV,Premium,2,1385,15,No,0,1235
592,36,Male,Midwest,Married,40112,No,Sports,Basic,29,770,29,No,0,480
593,49,Female,Northeast,Divorced,64828,No,Sedan,Premium,28,1585,24,No,0,1345
594,18,Female,Midwest,Married,23837,No,Sedan,Basic,17,510,12,No,0,390
595,73,Male,Northeast,Divorced,80897,No,Sedan,Premium,9,1805,34,No,0,1465
596,22,Female,Northeast,Divorced,44147,No,Sports,Premium,1,1440,23,No,0,1210
597,62,Female,Midwest,Married,83919,No,Sports,Premium,18,1800,39,No,0,1410
598,21,Male,Northeast,Married,23642,No,Sedan,Premium,14,1335,13,No,0,1205
599,33,Female,West,Married,67576,No,Truck,Basic,28,645,18,No,0,465
600,41,Female,Midwest,Divorced,79561,No,SUV,Premium,15,1515,21,No,0,1305
601,33,Male,South,Married,49034,No,Sedan,Standard,7,1045,18,No,0,865
602,72,Female,Northeast,Single,76852,No,SUV,Premium,28,1790,33,No,0,1460
603,19,Female,Northeast,Married,37196,No,Sedan,Standard,27,915,12,No,0,795
604,66,Female,West,Divorced,92852,No,Truck,Standard,7,1340,31,No,0,1030
605,45,Male,West,Married,59580,No,SUV,Standard,16,1155,23,No,0,925
606,49,Male,South,Married,63823,Yes,Sports,Basic,24,1685,54,No,0,1145
607,44,Female,Northeast,Married,72477,No,Sedan,Premium,20,1540,22,No,0,1320
608,37,Female,South,Single,47484,No,Truck,Basic,13,675,19,No,0,485
609,41,Male,South,Single,56271,No,Truck,Basic,20,715,21,No,0,505
610,29,Male,Northeast,Single,30952,No,Truck,Standard,17,1005,16,No,0,845
611,67,Female,South,Married,73787,No,Sedan,Premium,26,1745,31,No,0,1435
612,52,Male,South,Married,92313,No,SUV,Standard,20,1210,25,No,0,960
613,50,Female,West,Single,72628,No,Sedan,Premium,15,1600,25,No,0,1350
614,50,Female,West,Single,60145,Yes,Truck,Basic,27,1600,45,No,0,1150
615,68,Male,South,Single,93591,Yes,Truck,Standard,27,2160,52,No,0,1640
616,60,Male,Northeast,Married,82891,No,Sports,Standard,5,1390,39,No,0,1000
617,54,Female,West,Single,59576,No,Sedan,Basic,22,830,26,No,0,570
618,29,Female,South,Single,39521,No,SUV,Basic,28,605,16,No,0,445
619,20,Male,Midwest,Divorced,28409,No,Sedan,Basic,16,530,13,No,0,400
620,18,Female,Midwest,Married,20000,No,SUV,Standard,18,910,12,No,0,790
621,50,Male,South,Married,71932,No,SUV,Premium,3,1600,25,No,0,1350
622,57,Male,Midwest,Married,77820,Yes,Sports,Standard,28,2155,57,No,0,1585
623,27,Male,West,Single,38387,Yes,Sedan,Standard,22,1785,35,No,0,1435
624,60,Male,Northeast,Single,98894,No,SUV,Basic,23,890,29,No,0,600
625,61,Male,South,Married,103740,Yes,SUV,Basic,20,1695,49,No,0,1205
626,46,Female,West,Married,55599,No,Sports,Basic,6,860,33,No,0,530
627,30,Male,Northeast,Married,50210,No,Truck,Standard,17,1020,17,No,0,850
628,29,Male,Midwest,Married,40150,No,Sports,Standard,7,1105,26,No,0,845
629,48,Male,Midwest,Married,93747,No,Truck,Basic,27,780,24,No,0,540
630,63,Male,Midwest,Single,108255,No,Truck,Premium,17,1715,30,No,0,1415
631,19,Male,Midwest,Married,28365,Yes,Sports,Standard,18,1815,42,No,0,1395
